Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HoursWorkedPerDay,IncomePerJobLevel,TotalIncomeOverYears,PromotionToYearsRatio,AvgTenurePerJobRole,AvgSatisfaction,WorkLifeSatisfaction,StartedAtCompany,ProportionCareerAtCompany
24.0,Yes,Travel_Rarely,813.0,Research & Development,1.0,3,Medical,2,Male,61,3,1,Research Scientist,4,Married,2293,3020,2,Yes,16,3,1,2,6,2,2,2,0,2,0,13.327868852459016,2293.0,55032,0.6666666666666666,5.142292490118577,2.333333333333333,2.6666666666666665,0,0.2857142857142857
50.0,Yes,Travel_Rarely,869.0,Sales,3.0,2,Marketing,1,Male,86,2,1,Sales Representative,3,Married,2683,3810,1,Yes,14,3,3,1,3,2,3,3,2,0,2,10.104651162790695,2683.0,96588,0.0,2.8456375838926173,2.333333333333333,2.333333333333333,1,0.75
26.0,Yes,Travel_Rarely,1357.0,Research & Development,25.0,3,Life Sciences,1,Male,48,1,1,Laboratory Technician,3,Single,2293,10558,1,No,12,3,3,1,1,2,2,1,0,0,1,24.0,2293.0,27516,0.0,4.938356164383562,2.333333333333333,2.0,1,0.5
41.0,Yes,Travel_Rarely,1360.0,Research & Development,12.0,3,Technical Degree,2,Female,49,3,5,Research Director,3,Married,19545,16280,1,No,12,3,4,1,23,0,3,22,15,15,8,24.0,3909.0,5159880,0.6521739130434783,11.330985915492958,3.0,2.6666666666666665,0,0.9166666666666666
48.0,Yes,Travel_Rarely,626.0,Research & Development,1.0,2,Life Sciences,1,Male,98,2,3,Laboratory Technician,3,Single,5381,19294,9,Yes,13,3,4,1,23,2,3,1,0,0,0,6.387755102040816,1793.6666666666667,64572,0.0,4.938356164383562,2.6666666666666665,2.333333333333333,0,0.0416666666666666
28.0,Yes,Travel_Rarely,1434.0,Research & Development,5.0,4,Technical Degree,3,Male,50,3,1,Laboratory Technician,3,Single,3441,11179,1,Yes,13,3,3,1,2,3,2,2,2,2,2,24.0,3441.0,82584,0.6666666666666666,4.938356164383562,3.0,2.6666666666666665,1,0.6666666666666666
36.0,Yes,Travel_Rarely,318.0,Research & Development,9.0,3,Medical,4,Male,79,2,1,Research Scientist,3,Married,3388,21777,1,Yes,17,3,1,2,2,0,2,1,0,0,0,4.025316455696203,3388.0,40656,0.0,5.142292490118577,2.6666666666666665,3.0,0,0.3333333333333333
46.0,Yes,Travel_Rarely,669.0,Sales,9.0,2,Medical,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,No,16,3,4,1,9,3,3,9,8,4,7,10.453125,3206.333333333333,1038852,0.4,7.493554327808471,3.6666666666666665,3.333333333333333,1,0.9
37.0,Yes,Travel_Rarely,807.0,Human Resources,6.0,4,Human Resources,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Yes,22,4,4,1,7,3,3,3,2,0,2,12.80952380952381,2073.0,74628,0.0,5.3023255813953485,2.6666666666666665,2.333333333333333,0,0.375
20.0,Yes,Travel_Frequently,871.0,Research & Development,6.0,3,Life Sciences,4,Female,66,2,1,Laboratory Technician,4,Single,2926,19783,1,Yes,18,3,2,1,1,5,3,1,0,1,0,13.196969696969695,2926.0,35112,0.5,4.938356164383562,3.333333333333333,3.6666666666666665,1,0.5
25.0,Yes,Travel_Rarely,240.0,Sales,5.0,3,Marketing,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Yes,11,3,4,1,6,1,3,6,4,0,3,5.217391304347826,2872.0,413568,0.0,7.493554327808471,3.333333333333333,3.0,1,0.8571428571428571
34.0,Yes,Travel_Frequently,658.0,Research & Development,7.0,3,Life Sciences,1,Male,66,1,2,Laboratory Technician,3,Single,6074,22887,1,Yes,24,4,4,1,9,3,3,9,7,0,6,9.969696969696969,3037.0,655992,0.0,4.938356164383562,2.6666666666666665,2.333333333333333,1,0.9
56.0,Yes,Travel_Rarely,441.0,Research & Development,14.0,4,Life Sciences,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Yes,18,3,1,4,7,2,3,5,4,4,3,6.125,4963.0,297780,0.6666666666666666,5.142292490118577,1.6666666666666667,2.333333333333333,0,0.625
31.0,Yes,Travel_Rarely,249.0,Sales,6.0,4,Life Sciences,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Yes,18,3,2,1,12,3,2,7,7,7,7,3.276315789473684,3086.0,518448,0.875,7.493554327808471,2.333333333333333,2.333333333333333,0,0.5384615384615384
58.0,Yes,Travel_Rarely,147.0,Research & Development,23.0,4,Medical,4,Female,94,3,3,Healthcare Representative,4,Married,10312,3465,1,No,12,3,4,2,40,3,2,40,10,15,6,1.5638297872340423,3437.333333333333,4949760,0.3658536585365853,8.186363636363636,4.0,3.333333333333333,1,0.975609756097561
19.0,Yes,Travel_Rarely,528.0,Sales,22.0,1,Marketing,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Yes,19,3,4,1,0,2,2,0,0,0,0,10.56,1675.0,0,0.0,2.8456375838926173,3.6666666666666665,3.0,1,0.0
31.0,Yes,Travel_Rarely,542.0,Sales,20.0,3,Life Sciences,2,Female,71,1,2,Sales Executive,3,Married,4559,24788,3,Yes,11,3,3,2,4,2,3,2,2,2,2,7.633802816901408,2279.5,109416,0.6666666666666666,7.493554327808471,2.6666666666666665,2.6666666666666665,0,0.4
51.0,Yes,Travel_Frequently,1150.0,Research & Development,8.0,4,Life Sciences,1,Male,53,1,3,Manufacturing Director,4,Single,10650,25150,2,No,15,3,4,1,18,2,3,4,2,0,3,21.69811320754717,3550.0,511200,0.0,7.720833333333333,3.0,2.6666666666666665,0,0.2105263157894736
32.0,Yes,Travel_Rarely,1033.0,Research & Development,9.0,3,Medical,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,No,22,4,1,1,10,2,4,5,4,0,4,24.0,4200.0,252000,0.0,4.938356164383562,1.0,2.0,0,0.4545454545454545
19.0,Yes,Travel_Frequently,602.0,Sales,1.0,1,Technical Degree,3,Female,100,1,1,Sales Representative,1,Single,2325,20989,1,No,21,4,1,1,1,5,4,0,0,0,0,6.02,2325.0,0,0.0,2.8456375838926173,1.6666666666666667,2.6666666666666665,0,0.0
19.0,Yes,Travel_Rarely,303.0,Research & Development,2.0,3,Life Sciences,2,Male,47,2,1,Laboratory Technician,4,Single,1102,9241,1,No,22,4,3,1,1,3,2,1,0,1,0,6.446808510638298,1102.0,13224,0.5,4.938356164383562,3.0,2.6666666666666665,1,0.5
41.0,Yes,Travel_Rarely,1356.0,Sales,20.0,2,Marketing,2,Female,70,3,1,Sales Representative,2,Single,3140,21728,1,Yes,22,4,4,1,4,5,2,4,3,0,2,19.37142857142857,3140.0,150720,0.0,2.8456375838926173,2.6666666666666665,2.0,1,0.8
35.0,Yes,Travel_Rarely,556.0,Research & Development,23.0,2,Life Sciences,2,Male,50,2,2,Manufacturing Director,3,Married,5916,15497,3,Yes,13,3,1,1,8,1,3,1,0,0,1,11.12,2958.0,70992,0.0,7.720833333333333,2.0,2.6666666666666665,0,0.1111111111111111
38.0,Yes,Travel_Rarely,1180.0,Research & Development,29.0,1,Medical,2,Male,70,3,2,Healthcare Representative,1,Married,6673,11354,7,Yes,19,3,2,1,17,2,3,1,0,0,0,16.857142857142858,3336.5,80076,0.0,8.186363636363636,1.6666666666666667,2.0,0,0.0555555555555555
29.0,Yes,Travel_Rarely,121.0,Sales,27.0,3,Marketing,2,Female,35,3,3,Sales Executive,4,Married,7639,24525,1,No,22,4,4,4,10,3,2,10,4,1,9,3.4571428571428573,2546.333333333333,916680,0.0909090909090909,7.493554327808471,3.333333333333333,2.6666666666666665,1,0.9090909090909092
32.0,Yes,Travel_Rarely,1045.0,Sales,4.0,4,Medical,4,Male,32,1,3,Sales Executive,4,Married,10400,25812,1,No,11,3,3,1,14,2,2,14,8,9,8,24.0,3466.6666666666665,1747200,0.6,7.493554327808471,3.6666666666666665,3.333333333333333,1,0.9333333333333332
30.0,Yes,Travel_Rarely,1005.0,Research & Development,3.0,3,Technical Degree,4,Female,88,3,1,Research Scientist,1,Single,2657,8556,5,Yes,11,3,3,1,8,5,3,5,2,0,4,11.420454545454543,2657.0,159420,0.0,5.142292490118577,2.6666666666666665,2.6666666666666665,0,0.5555555555555556
30.0,Yes,Travel_Frequently,334.0,Sales,26.0,4,Marketing,3,Female,52,2,2,Sales Executive,1,Single,6696,22967,5,No,15,3,3,1,9,5,2,6,3,0,1,6.423076923076923,3348.0,482112,0.0,7.493554327808471,2.333333333333333,2.0,0,0.6
29.0,Yes,Travel_Rarely,992.0,Research & Development,1.0,3,Technical Degree,3,Male,85,3,1,Research Scientist,3,Single,2058,19757,1,No,14,3,4,1,7,1,2,6,2,1,5,11.670588235294115,2058.0,148176,0.1428571428571428,5.142292490118577,3.333333333333333,2.6666666666666665,0,0.75
29.0,Yes,Travel_Rarely,896.0,Research & Development,18.0,1,Medical,3,Male,86,2,1,Research Scientist,4,Single,2389,14961,1,Yes,13,3,3,1,4,3,2,4,3,0,1,10.418604651162791,2389.0,114672,0.0,5.142292490118577,3.333333333333333,3.0,1,0.8
33.0,Yes,Travel_Rarely,813.0,Research & Development,14.0,3,Medical,3,Male,58,3,1,Laboratory Technician,4,Married,2436,22149,5,Yes,13,3,3,2,8,2,1,5,4,0,4,14.017241379310343,2436.0,146160,0.0,4.938356164383562,3.333333333333333,2.6666666666666665,0,0.5555555555555556
33.0,Yes,Travel_Rarely,465.0,Research & Development,2.0,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,1,Married,2707,21509,7,No,20,4,1,1,13,3,4,9,7,1,7,11.923076923076923,2707.0,292356,0.1,4.938356164383562,1.0,2.0,0,0.6428571428571429
32.0,Yes,Travel_Rarely,515.0,Research & Development,1.0,3,Life Sciences,4,Male,62,2,1,Laboratory Technician,3,Single,3730,9571,1,Yes,14,3,4,1,4,2,1,3,2,1,2,8.306451612903226,3730.0,134280,0.25,4.938356164383562,3.6666666666666665,2.6666666666666665,0,0.6
37.0,Yes,Travel_Frequently,504.0,Research & Development,10.0,3,Medical,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,No,11,3,2,3,17,5,3,1,0,0,0,8.262295081967213,3349.333333333333,120576,0.0,7.720833333333333,2.0,2.333333333333333,0,0.0555555555555555
31.0,Yes,Travel_Frequently,307.0,Research & Development,29.0,2,Medical,3,Male,71,2,1,Laboratory Technician,2,Single,3479,11652,1,No,11,3,2,1,6,2,4,5,4,1,4,4.323943661971831,3479.0,208740,0.1666666666666666,4.938356164383562,2.333333333333333,3.0,0,0.7142857142857143
28.0,Yes,Travel_Rarely,529.0,Research & Development,2.0,4,Life Sciences,1,Male,79,3,1,Laboratory Technician,3,Single,3485,14935,2,No,11,3,3,1,5,5,1,0,0,0,0,6.69620253164557,3485.0,0,0.0,4.938356164383562,2.333333333333333,1.6666666666666667,0,0.0
47.0,Yes,Non-Travel,666.0,Research & Development,29.0,4,Life Sciences,1,Male,88,3,3,Manager,2,Married,11849,10268,1,Yes,12,3,4,2,10,2,2,10,7,9,9,7.568181818181818,3949.6666666666665,1421880,0.8181818181818182,14.108571428571429,2.333333333333333,1.6666666666666667,1,0.9090909090909092
44.0,Yes,Travel_Frequently,920.0,Research & Development,24.0,3,Life Sciences,4,Male,43,3,1,Laboratory Technician,3,Divorced,3161,19920,3,Yes,22,4,4,2,19,0,1,1,0,0,0,21.3953488372093,3161.0,37932,0.0,4.938356164383562,3.6666666666666665,2.6666666666666665,0,0.05
26.0,Yes,Travel_Rarely,1449.0,Research & Development,16.0,4,Medical,1,Male,45,3,1,Laboratory Technician,2,Divorced,2373,14180,2,Yes,13,3,4,2,5,2,3,3,2,0,2,24.0,2373.0,85428,0.0,4.938356164383562,2.333333333333333,2.0,0,0.5
26.0,Yes,Travel_Rarely,950.0,Sales,4.0,4,Marketing,4,Male,48,2,2,Sales Executive,4,Single,5828,8450,1,Yes,12,3,2,1,8,0,3,8,7,7,4,19.791666666666668,2914.0,559488,0.7777777777777778,7.493554327808471,3.333333333333333,3.6666666666666665,1,0.8888888888888888
18.0,Yes,Travel_Rarely,230.0,Research & Development,3.0,3,Life Sciences,3,Male,54,3,1,Laboratory Technician,3,Single,1420,25233,1,No,13,3,3,1,0,2,3,0,0,0,0,4.25925925925926,1420.0,0,0.0,4.938356164383562,3.0,3.0,1,0.0
52.0,Yes,Travel_Rarely,723.0,Research & Development,8.0,4,Medical,3,Male,85,2,2,Research Scientist,2,Married,4941,17747,2,No,15,3,1,1,11,3,2,8,2,7,7,8.505882352941176,2470.5,474336,0.7777777777777778,5.142292490118577,2.0,2.333333333333333,0,0.6666666666666666
28.0,Yes,Travel_Rarely,1157.0,Research & Development,2.0,4,Medical,1,Male,84,1,1,Research Scientist,4,Married,3464,24737,5,Yes,13,3,4,1,5,4,2,3,2,2,2,13.773809523809524,3464.0,124704,0.5,5.142292490118577,3.0,2.333333333333333,0,0.5
39.0,Yes,Travel_Rarely,1162.0,Sales,3.0,2,Medical,4,Female,41,3,2,Sales Executive,3,Married,5238,17778,4,Yes,18,3,1,1,12,3,2,1,0,0,0,24.0,2619.0,62856,0.0,7.493554327808471,2.6666666666666665,3.0,0,0.0769230769230769
29.0,Yes,Travel_Rarely,318.0,Research & Development,8.0,4,Other,2,Male,77,1,1,Laboratory Technician,1,Married,2119,4759,1,Yes,11,3,4,1,7,4,2,7,7,0,7,4.12987012987013,2119.0,177996,0.0,4.938356164383562,2.333333333333333,1.6666666666666667,1,0.875
21.0,Yes,Travel_Frequently,756.0,Sales,1.0,1,Technical Degree,1,Female,99,2,1,Sales Representative,2,Single,2174,9150,1,Yes,11,3,3,1,3,3,3,3,2,1,2,7.636363636363637,2174.0,78264,0.25,2.8456375838926173,2.0,2.0,1,0.75
33.0,Yes,Travel_Rarely,350.0,Sales,5.0,3,Marketing,4,Female,34,3,1,Sales Representative,3,Single,2851,9150,1,Yes,13,3,2,1,1,2,3,1,0,0,0,10.294117647058824,2851.0,34212,0.0,2.8456375838926173,3.0,3.333333333333333,1,0.5
41.0,Yes,Travel_Frequently,143.0,Sales,4.0,3,Marketing,1,Male,56,3,2,Sales Executive,2,Single,9355,9558,1,No,18,3,3,1,8,5,3,8,7,7,7,2.5535714285714284,4677.5,898080,0.7777777777777778,7.493554327808471,2.0,2.0,1,0.8888888888888888
40.0,Yes,Travel_Rarely,575.0,Sales,22.0,2,Marketing,3,Male,68,2,2,Sales Executive,3,Married,6380,6110,2,Yes,12,3,1,3,8,6,3,6,4,1,0,8.455882352941176,3190.0,459360,0.1428571428571428,7.493554327808471,2.333333333333333,3.0,0,0.6666666666666666
21.0,Yes,Travel_Rarely,156.0,Sales,12.0,3,Life Sciences,3,Female,90,4,1,Sales Representative,2,Single,2716,25422,1,No,15,3,4,1,1,0,3,1,0,0,0,1.7333333333333334,2716.0,32592,0.0,2.8456375838926173,3.0,2.6666666666666665,1,0.5
34.0,Yes,Non-Travel,1362.0,Sales,19.0,3,Marketing,1,Male,67,4,2,Sales Executive,4,Single,5304,4652,8,Yes,13,3,2,1,9,3,2,5,2,0,4,20.328358208955223,2652.0,318240,0.0,7.493554327808471,2.333333333333333,2.333333333333333,0,0.5
26.0,Yes,Travel_Frequently,575.0,Research & Development,3.0,1,Technical Degree,3,Male,73,3,1,Research Scientist,1,Single,3102,6582,1,No,22,4,3,1,7,2,3,6,4,0,4,7.876712328767123,3102.0,223344,0.0,5.142292490118577,2.333333333333333,2.333333333333333,0,0.75
30.0,Yes,Travel_Frequently,464.0,Research & Development,4.0,3,Technical Degree,3,Male,40,3,1,Research Scientist,4,Single,2285,3427,9,Yes,23,4,3,1,3,4,3,1,0,0,0,11.6,2285.0,27420,0.0,5.142292490118577,3.333333333333333,3.333333333333333,0,0.25
25.0,Yes,Travel_Rarely,688.0,Research & Development,3.0,3,Medical,1,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,No,13,3,3,2,6,5,3,2,2,0,2,7.56043956043956,4031.0,96744,0.0,4.938356164383562,1.6666666666666667,1.6666666666666667,0,0.2857142857142857
24.0,Yes,Travel_Rarely,1448.0,Sales,1.0,1,Technical Degree,1,Female,62,3,1,Sales Representative,2,Single,3202,21972,1,Yes,16,3,2,1,6,4,3,5,3,1,4,23.35483870967742,3202.0,192120,0.1666666666666666,2.8456375838926173,1.6666666666666667,2.0,0,0.7142857142857143
34.0,Yes,Travel_Frequently,296.0,Sales,6.0,2,Marketing,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,1,No,16,3,4,2,3,3,2,2,2,1,0,8.969696969696969,2351.0,56424,0.3333333333333333,2.8456375838926173,3.6666666666666665,3.0,0,0.5
29.0,Yes,Travel_Rarely,408.0,Research & Development,25.0,5,Technical Degree,3,Female,71,2,1,Research Scientist,2,Married,2546,18300,5,No,16,3,2,1,6,2,4,2,2,1,1,5.746478873239437,2546.0,61104,0.3333333333333333,5.142292490118577,2.333333333333333,3.0,0,0.2857142857142857
19.0,Yes,Travel_Rarely,489.0,Human Resources,2.0,2,Technical Degree,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,No,12,3,3,1,1,3,4,1,0,0,0,9.403846153846152,2564.0,30768,0.0,5.3023255813953485,2.6666666666666665,3.0,1,0.5
33.0,Yes,Travel_Rarely,1277.0,Research & Development,15.0,1,Medical,2,Male,56,3,3,Manager,3,Married,13610,24619,7,Yes,12,3,4,1,15,2,4,7,6,7,7,22.803571428571427,4536.666666666667,1143240,0.875,14.108571428571429,3.0,3.0,0,0.4375
33.0,Yes,Travel_Rarely,587.0,Research & Development,10.0,1,Medical,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,6705,7,No,13,3,1,4,8,2,3,4,3,1,3,15.447368421052632,3408.0,163584,0.2,4.938356164383562,2.0,2.6666666666666665,0,0.4444444444444444
31.0,Yes,Travel_Frequently,534.0,Research & Development,20.0,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,No,12,3,1,1,12,2,3,1,0,0,0,8.090909090909092,3274.6666666666665,117888,0.0,8.186363636363636,1.6666666666666667,2.333333333333333,0,0.0769230769230769
34.0,Yes,Travel_Frequently,988.0,Human Resources,23.0,3,Human Resources,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Yes,15,3,3,4,11,2,3,3,2,0,2,22.976744186046517,3316.6666666666665,358200,0.0,5.3023255813953485,2.0,2.0,0,0.25
22.0,Yes,Travel_Frequently,1368.0,Research & Development,4.0,1,Technical Degree,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,No,16,3,3,1,4,3,3,2,2,1,2,13.818181818181818,3894.0,93456,0.3333333333333333,4.938356164383562,3.0,3.0,0,0.4
26.0,Yes,Travel_Frequently,426.0,Human Resources,17.0,4,Life Sciences,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,1,Yes,11,3,2,2,8,2,2,7,7,1,0,7.344827586206897,2741.0,230244,0.125,5.3023255813953485,2.333333333333333,2.333333333333333,0,0.7777777777777778
18.0,Yes,Travel_Frequently,1306.0,Sales,5.0,3,Marketing,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Yes,14,3,4,1,0,3,3,0,0,0,0,18.92753623188406,1878.0,0,0.0,2.8456375838926173,2.6666666666666665,2.333333333333333,1,0.0
26.0,Yes,Travel_Rarely,471.0,Research & Development,24.0,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Yes,18,3,2,1,1,3,1,1,0,0,0,7.136363636363637,2340.0,28080,0.0,4.938356164383562,3.0,2.6666666666666665,1,0.5
32.0,Yes,Non-Travel,1474.0,Sales,11.0,4,Other,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,No,12,3,4,1,6,2,3,4,2,1,2,24.0,2353.5,225936,0.2,7.493554327808471,3.6666666666666665,3.333333333333333,0,0.5714285714285714
24.0,Yes,Travel_Frequently,1287.0,Research & Development,7.0,3,Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,2886,14168,1,Yes,16,3,4,2,6,4,3,6,3,1,2,23.4,2886.0,207792,0.1428571428571428,4.938356164383562,2.6666666666666665,2.333333333333333,1,0.8571428571428571
30.0,Yes,Travel_Frequently,448.0,Sales,12.0,4,Life Sciences,2,Male,74,2,1,Sales Representative,1,Married,2033,14470,1,No,18,3,3,2,1,2,4,1,0,0,0,6.054054054054054,2033.0,24396,0.0,2.8456375838926173,2.0,2.333333333333333,1,0.5
31.0,Yes,Travel_Rarely,1365.0,Sales,13.0,4,Medical,2,Male,46,3,2,Sales Executive,1,Divorced,4233,11512,2,No,17,3,3,1,9,2,1,3,1,1,2,24.0,2116.5,152388,0.25,7.493554327808471,2.0,1.3333333333333333,0,0.3
27.0,Yes,Travel_Rarely,1420.0,Sales,2.0,1,Marketing,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,1,No,11,3,2,2,5,3,3,4,3,0,2,16.705882352941178,3041.0,145968,0.0,2.8456375838926173,2.0,2.333333333333333,0,0.6666666666666666
45.0,Yes,Travel_Frequently,306.0,Sales,26.0,4,Life Sciences,1,Female,100,3,2,Sales Executive,1,Married,4286,5630,2,No,14,3,4,3,5,4,3,1,1,0,0,3.06,2143.0,51432,0.0,7.493554327808471,2.0,1.6666666666666667,0,0.1666666666666666
20.0,Yes,Travel_Rarely,1362.0,Research & Development,10.0,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,Yes,11,3,4,1,1,5,3,1,0,1,1,24.0,1009.0,12108,0.5,5.142292490118577,3.6666666666666665,3.333333333333333,1,0.5
33.0,Yes,Travel_Frequently,1076.0,Research & Development,3.0,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,Yes,11,3,1,1,10,3,3,10,8,9,7,15.371428571428572,3348.0,401760,0.8181818181818182,5.142292490118577,1.0,1.6666666666666667,1,0.9090909090909092
24.0,Yes,Travel_Rarely,693.0,Sales,3.0,2,Life Sciences,1,Female,65,3,2,Sales Executive,3,Single,4577,24785,9,No,14,3,1,1,4,3,3,2,2,2,0,10.66153846153846,2288.5,109848,0.6666666666666666,7.493554327808471,1.6666666666666667,2.333333333333333,0,0.4
50.0,Yes,Travel_Frequently,562.0,Sales,8.0,2,Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,6796,23452,3,Yes,14,3,1,2,18,4,3,4,3,1,3,11.24,3398.0,326208,0.2,7.493554327808471,2.0,2.6666666666666665,0,0.2105263157894736
28.0,Yes,Travel_Rarely,654.0,Research & Development,1.0,2,Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,2216,3872,7,Yes,13,3,4,1,10,4,3,7,7,3,7,9.761194029850746,2216.0,186144,0.375,5.142292490118577,2.333333333333333,2.0,0,0.6363636363636364
42.0,Yes,Travel_Frequently,933.0,Research & Development,19.0,3,Medical,3,Male,57,4,1,Research Scientist,3,Divorced,2759,20366,6,Yes,12,3,4,1,7,2,3,2,2,2,2,16.36842105263158,2759.0,66216,0.6666666666666666,5.142292490118577,3.333333333333333,3.0,0,0.25
33.0,Yes,Travel_Rarely,527.0,Research & Development,1.0,4,Other,4,Male,63,3,1,Research Scientist,4,Single,2686,5207,1,Yes,13,3,3,1,10,2,2,10,9,7,8,8.365079365079366,2686.0,322320,0.6363636363636364,5.142292490118577,3.6666666666666665,3.333333333333333,1,0.9090909090909092
47.0,Yes,Travel_Frequently,719.0,Sales,27.0,2,Life Sciences,2,Female,77,4,2,Sales Executive,3,Single,6397,10339,4,Yes,12,3,4,1,8,2,3,5,4,1,3,9.337662337662335,3198.5,383820,0.1666666666666666,7.493554327808471,3.0,2.6666666666666665,0,0.5555555555555556
55.0,Yes,Travel_Rarely,725.0,Research & Development,2.0,3,Medical,4,Male,78,3,5,Manager,1,Married,19859,21199,5,Yes,13,3,4,2,24,2,3,5,2,1,4,9.294871794871796,3971.8,1191540,0.1666666666666666,14.108571428571429,3.0,2.6666666666666665,0,0.2
26.0,Yes,Travel_Rarely,1146.0,Sales,8.0,3,Technical Degree,4,Male,38,2,2,Sales Executive,1,Single,5326,3064,6,No,17,3,3,1,6,2,2,4,3,1,2,24.0,2663.0,255648,0.2,7.493554327808471,2.6666666666666665,2.333333333333333,0,0.5714285714285714
23.0,Yes,Travel_Rarely,1243.0,Research & Development,6.0,3,Life Sciences,3,Male,63,4,1,Laboratory Technician,1,Married,1601,3445,1,Yes,21,4,3,3,1,2,3,0,0,0,0,19.73015873015873,1601.0,0,0.0,4.938356164383562,2.333333333333333,2.333333333333333,0,0.0
29.0,Yes,Travel_Rarely,805.0,Research & Development,1.0,2,Life Sciences,2,Female,36,2,1,Laboratory Technician,1,Married,2319,6689,1,Yes,11,3,4,2,1,1,3,1,0,0,0,22.36111111111111,2319.0,27828,0.0,4.938356164383562,2.333333333333333,2.0,1,0.5
33.0,Yes,Travel_Rarely,118.0,Sales,16.0,3,Marketing,1,Female,69,3,2,Sales Executive,1,Single,5324,26507,5,No,15,3,3,1,6,3,3,3,2,0,2,1.710144927536232,2662.0,191664,0.0,7.493554327808471,1.6666666666666667,1.6666666666666667,0,0.4285714285714285
58.0,Yes,Travel_Rarely,286.0,Research & Development,2.0,4,Life Sciences,4,Male,31,3,5,Research Director,2,Single,19246,25761,7,Yes,12,3,4,1,40,2,3,31,15,13,8,9.225806451612904,3849.2,7159512,0.40625,11.330985915492958,3.333333333333333,3.0,0,0.7560975609756098
28.0,Yes,Travel_Rarely,890.0,Research & Development,2.0,4,Medical,3,Male,46,3,1,Research Scientist,3,Single,4382,16374,6,No,17,3,4,1,5,3,2,2,2,2,1,19.347826086956523,4382.0,105168,0.6666666666666666,5.142292490118577,3.333333333333333,2.6666666666666665,0,0.3333333333333333
49.0,Yes,Travel_Rarely,1184.0,Sales,11.0,3,Marketing,3,Female,43,3,3,Sales Executive,4,Married,7654,5860,1,No,18,3,1,3,9,3,4,9,8,7,7,24.0,2551.333333333333,826632,0.7,7.493554327808471,2.6666666666666665,3.6666666666666665,1,0.9
55.0,Yes,Travel_Rarely,436.0,Sales,2.0,1,Medical,3,Male,37,3,2,Sales Executive,4,Single,5160,21519,4,No,16,3,3,1,12,3,2,9,7,7,3,11.783783783783784,2580.0,557280,0.7,7.493554327808471,3.333333333333333,3.0,0,0.6923076923076923
26.0,Yes,Travel_Frequently,887.0,Research & Development,5.0,2,Medical,3,Female,88,2,1,Research Scientist,3,Married,2366,20898,1,Yes,14,3,1,2,8,2,3,8,7,1,7,10.079545454545457,2366.0,227136,0.1111111111111111,5.142292490118577,2.333333333333333,3.0,1,0.8888888888888888
35.0,Yes,Travel_Frequently,130.0,Research & Development,25.0,4,Life Sciences,4,Female,96,3,1,Research Scientist,2,Divorced,2022,16612,1,Yes,19,3,1,2,10,3,2,10,2,7,8,1.3541666666666667,2022.0,242640,0.6363636363636364,5.142292490118577,2.333333333333333,2.6666666666666665,1,0.9090909090909092
29.0,Yes,Travel_Rarely,341.0,Sales,1.0,3,Medical,2,Female,48,2,1,Sales Representative,3,Divorced,2800,23522,6,Yes,19,3,3,4,5,3,3,3,2,0,2,7.104166666666667,2800.0,100800,0.0,2.8456375838926173,2.6666666666666665,2.6666666666666665,0,0.5
