Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HoursWorkedPerDay,IncomePerJobLevel,TotalIncomeOverYears,PromotionToYearsRatio,AvgTenurePerJobRole,AvgSatisfaction,WorkLifeSatisfaction,StartedAtCompany,ProportionCareerAtCompany
22.0,No,Travel_Rarely,594.0,Research & Development,2.0,1,Technical Degree,3,Male,100,3,1,Laboratory Technician,4,Married,2523,19299,1,No,14,3,3,2,3,2,3,2,1,2,1,5.94,2523.0,60552,0.6666666666666666,4.938356164383562,3.333333333333333,3.333333333333333,0,0.5
49.0,No,Travel_Rarely,470.0,Research & Development,20.0,4,Medical,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5549,1,No,14,3,3,1,16,2,2,15,11,5,11,4.895833333333333,3283.5,1182060,0.3125,7.720833333333333,2.333333333333333,2.0,0,0.8823529411764706
43.0,No,Travel_Frequently,957.0,Research & Development,28.0,3,Medical,2,Female,72,4,1,Research Scientist,3,Single,4739,16090,4,No,12,3,4,1,18,2,3,3,2,1,2,13.291666666666666,4739.0,170604,0.25,5.142292490118577,3.0,2.6666666666666665,0,0.1578947368421052
50.0,No,Travel_Frequently,809.0,Sales,12.0,3,Marketing,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,No,11,3,4,1,16,3,3,2,2,2,1,10.506493506493506,3069.333333333333,220992,0.6666666666666666,7.493554327808471,3.6666666666666665,3.333333333333333,0,0.1176470588235294
41.0,No,Travel_Rarely,802.0,Sales,9.0,1,Life Sciences,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Yes,13,3,3,2,12,2,3,9,7,0,7,8.354166666666666,2729.6666666666665,884412,0.0,7.493554327808471,3.0,3.0,0,0.6923076923076923
26.0,No,Travel_Rarely,1355.0,Human Resources,25.0,1,Life Sciences,3,Female,61,3,1,Human Resources,3,Married,2942,8916,1,No,23,4,4,2,8,3,3,8,7,5,7,22.21311475409836,2942.0,282432,0.5555555555555556,5.3023255813953485,3.333333333333333,3.0,1,0.8888888888888888
36.0,No,Travel_Rarely,216.0,Research & Development,6.0,2,Medical,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,No,20,4,4,3,7,0,3,3,2,0,1,2.571428571428572,2470.5,177876,0.0,7.720833333333333,2.6666666666666665,2.333333333333333,0,0.375
39.0,No,Travel_Rarely,1329.0,Sales,4.0,4,Life Sciences,4,Female,47,2,2,Sales Executive,3,Married,5902,14590,4,No,14,3,3,2,17,1,4,15,11,5,9,24.0,2951.0,1062360,0.3125,7.493554327808471,3.333333333333333,3.6666666666666665,0,0.8333333333333334
25.0,No,Travel_Rarely,959.0,Sales,28.0,3,Life Sciences,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,No,18,3,4,1,6,3,3,2,2,2,2,23.390243902439025,4319.5,207336,0.6666666666666666,7.493554327808471,2.6666666666666665,2.333333333333333,0,0.2857142857142857
30.0,No,Travel_Rarely,1240.0,Human Resources,9.0,3,Human Resources,3,Male,48,3,2,Human Resources,4,Married,6347,13982,1,Yes,19,3,4,1,12,2,1,11,9,4,7,24.0,3173.5,837804,0.3333333333333333,5.3023255813953485,3.6666666666666665,2.6666666666666665,0,0.8461538461538461
45.0,No,Travel_Rarely,1316.0,Research & Development,29.0,3,Medical,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,No,13,3,2,1,9,2,2,6,5,0,3,15.855421686746988,3452.0,248544,0.0,5.142292490118577,3.0,3.0,0,0.6
38.0,No,Travel_Rarely,364.0,Research & Development,3.0,5,Technical Degree,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Yes,20,4,2,1,19,2,3,3,2,2,2,11.375,2158.5,155412,0.5,5.142292490118577,3.0,3.333333333333333,0,0.15
30.0,No,Travel_Rarely,438.0,Research & Development,18.0,3,Life Sciences,1,Female,75,3,1,Research Scientist,3,Single,2632,23910,1,No,14,3,3,1,5,4,2,5,4,0,4,5.84,2632.0,157920,0.0,5.142292490118577,2.333333333333333,2.0,1,0.8333333333333334
32.0,No,Travel_Frequently,689.0,Sales,9.0,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,4668,22812,1,No,17,3,4,4,9,2,4,8,7,0,7,19.685714285714287,2334.0,448128,0.0,7.493554327808471,4.0,4.0,0,0.8
30.0,No,Travel_Rarely,201.0,Research & Development,5.0,3,Technical Degree,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,No,14,3,4,2,8,3,3,3,2,2,2,2.392857142857143,3204.0,115344,0.5,5.142292490118577,3.0,2.6666666666666665,0,0.3333333333333333
30.0,No,Travel_Rarely,1427.0,Research & Development,2.0,1,Medical,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,1,No,13,3,4,1,6,3,3,5,3,1,2,24.0,2720.0,163200,0.1666666666666666,4.938356164383562,3.333333333333333,3.0,0,0.7142857142857143
41.0,No,Travel_Frequently,857.0,Research & Development,10.0,3,Life Sciences,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,No,13,3,2,2,21,2,2,7,6,7,7,9.417582417582418,4295.25,1443204,0.875,14.108571428571429,2.333333333333333,2.333333333333333,0,0.3181818181818182
41.0,No,Travel_Rarely,933.0,Research & Development,9.0,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,No,21,4,4,2,7,2,3,5,0,1,4,9.925531914893616,2238.0,134280,0.1666666666666666,4.938356164383562,2.6666666666666665,2.333333333333333,0,0.625
19.0,No,Travel_Rarely,1181.0,Research & Development,3.0,1,Medical,2,Female,79,3,1,Laboratory Technician,2,Single,1483,16102,1,No,14,3,4,1,1,3,3,1,0,0,0,14.949367088607596,1483.0,17796,0.0,4.938356164383562,2.6666666666666665,2.333333333333333,1,0.5
40.0,No,Travel_Frequently,1395.0,Research & Development,26.0,3,Medical,2,Female,54,3,2,Research Scientist,2,Divorced,5605,8504,1,No,11,3,1,2,20,2,3,20,7,2,13,24.0,2802.5,1345200,0.0952380952380952,5.142292490118577,1.6666666666666667,2.333333333333333,1,0.9523809523809524
35.0,No,Travel_Rarely,662.0,Sales,1.0,5,Marketing,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,No,13,3,1,3,10,3,3,10,8,0,6,7.042553191489362,2431.6666666666665,875400,0.0,7.493554327808471,2.0,2.6666666666666665,1,0.9090909090909092
53.0,No,Travel_Rarely,1436.0,Sales,6.0,2,Marketing,2,Male,34,3,2,Sales Representative,3,Married,2306,16047,2,Yes,20,4,4,2,13,3,1,7,7,4,5,24.0,1153.0,193704,0.5,2.8456375838926173,3.0,2.0,0,0.5
45.0,No,Travel_Rarely,194.0,Research & Development,9.0,3,Life Sciences,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,No,18,3,3,2,20,2,1,17,9,0,15,3.2333333333333334,1174.0,478992,0.0,4.938356164383562,2.333333333333333,1.6666666666666667,0,0.8095238095238095
32.0,No,Travel_Frequently,967.0,Sales,8.0,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,8998,15589,1,No,14,3,4,1,9,2,3,9,8,3,7,22.48837209302325,2999.333333333333,971784,0.3,7.493554327808471,3.333333333333333,3.0,1,0.9
29.0,No,Non-Travel,1496.0,Research & Development,1.0,1,Technical Degree,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,No,13,3,1,2,10,1,3,10,7,0,9,24.0,2159.5,518280,0.0,7.720833333333333,2.6666666666666665,3.333333333333333,1,0.9090909090909092
51.0,No,Travel_Rarely,1169.0,Research & Development,7.0,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,No,17,3,3,1,10,2,3,1,0,0,0,24.0,3066.0,73584,0.0,7.720833333333333,2.6666666666666665,2.6666666666666665,0,0.0909090909090909
58.0,No,Travel_Rarely,1145.0,Research & Development,9.0,3,Medical,2,Female,75,2,1,Research Scientist,2,Married,3346,11873,4,Yes,20,4,2,2,9,3,2,1,0,0,0,15.266666666666667,3346.0,40152,0.0,5.142292490118577,2.0,2.0,0,0.1
40.0,No,Travel_Rarely,630.0,Sales,4.0,4,Marketing,3,Male,67,2,3,Sales Executive,4,Married,10855,8552,7,No,11,3,1,2,15,2,2,12,11,2,11,9.402985074626866,3618.3333333333335,1563120,0.1538461538461538,7.493554327808471,2.6666666666666665,3.0,0,0.75
34.0,No,Travel_Frequently,303.0,Sales,2.0,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,No,18,3,4,2,6,3,3,4,3,1,2,4.04,2231.0,107088,0.2,2.8456375838926173,3.333333333333333,3.0,0,0.5714285714285714
22.0,No,Travel_Rarely,1256.0,Research & Development,19.0,1,Medical,3,Male,80,3,1,Research Scientist,4,Married,2323,11992,1,No,24,4,1,3,2,6,3,2,2,2,2,15.7,2323.0,55752,0.6666666666666666,5.142292490118577,2.6666666666666665,3.333333333333333,1,0.6666666666666666
27.0,No,Non-Travel,691.0,Research & Development,9.0,3,Medical,4,Male,57,3,1,Research Scientist,2,Divorced,2024,5970,6,No,18,3,4,2,6,1,1,2,2,2,2,12.12280701754386,2024.0,48576,0.6666666666666666,5.142292490118577,3.333333333333333,2.333333333333333,0,0.2857142857142857
28.0,No,Travel_Rarely,440.0,Research & Development,21.0,3,Medical,3,Male,42,3,1,Research Scientist,4,Married,2713,6672,1,No,11,3,3,2,5,2,1,5,2,0,2,10.476190476190476,2713.0,162780,0.0,5.142292490118577,3.333333333333333,2.6666666666666665,1,0.8333333333333334
57.0,No,Travel_Rarely,334.0,Research & Development,24.0,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,23402,3,Yes,16,3,2,2,12,2,1,5,3,1,4,4.024096385542169,3146.333333333333,566340,0.1666666666666666,8.186363636363636,3.0,2.6666666666666665,0,0.3846153846153846
27.0,No,Non-Travel,1450.0,Research & Development,3.0,3,Medical,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Yes,15,3,4,2,1,2,2,1,1,0,1,18.354430379746837,2566.0,30792,0.0,5.142292490118577,3.333333333333333,2.6666666666666665,1,0.5
50.0,No,Travel_Rarely,1452.0,Research & Development,11.0,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,19926,17053,3,No,15,3,2,1,21,5,3,5,4,4,4,24.0,3985.2,1195560,0.6666666666666666,14.108571428571429,2.333333333333333,2.6666666666666665,0,0.2272727272727272
41.0,No,Travel_Rarely,465.0,Research & Development,14.0,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Divorced,2451,4609,4,No,12,3,1,2,13,2,3,9,8,1,8,8.303571428571429,2451.0,264708,0.1,5.142292490118577,1.6666666666666667,2.333333333333333,0,0.6428571428571429
30.0,No,Travel_Rarely,1339.0,Sales,5.0,3,Life Sciences,2,Female,41,3,3,Sales Executive,4,Married,9419,8053,2,No,12,3,3,2,12,2,3,10,9,7,4,24.0,3139.6666666666665,1130280,0.6363636363636364,7.493554327808471,3.0,3.0,0,0.7692307692307693
38.0,No,Travel_Rarely,702.0,Sales,1.0,4,Life Sciences,1,Female,59,2,2,Sales Executive,4,Single,8686,12930,4,No,22,4,3,1,12,2,4,8,3,0,7,11.898305084745765,4343.0,833856,0.0,7.493554327808471,2.6666666666666665,3.0,0,0.6153846153846154
32.0,No,Travel_Rarely,120.0,Research & Development,6.0,5,Life Sciences,3,Male,43,3,1,Research Scientist,3,Single,3038,12430,3,No,20,4,1,1,8,2,3,5,4,1,4,2.7906976744186047,3038.0,182280,0.1666666666666666,5.142292490118577,2.333333333333333,3.0,0,0.5555555555555556
27.0,No,Travel_Rarely,1157.0,Research & Development,17.0,3,Technical Degree,3,Male,51,3,1,Research Scientist,2,Married,3058,13364,1,Yes,16,3,4,2,6,3,2,5,2,1,1,22.686274509803923,3058.0,183480,0.1666666666666666,5.142292490118577,3.0,2.333333333333333,0,0.7142857142857143
36.0,No,Travel_Frequently,1480.0,Research & Development,3.0,2,Medical,4,Male,30,3,1,Laboratory Technician,2,Single,2088,15062,4,No,12,3,3,1,13,3,2,8,7,7,2,24.0,2088.0,200448,0.7777777777777778,4.938356164383562,3.0,2.6666666666666665,0,0.5714285714285714
30.0,No,Non-Travel,111.0,Research & Development,9.0,3,Medical,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,11012,1,No,11,3,3,3,12,4,3,12,9,6,10,1.681818181818182,1536.0,442368,0.4615384615384615,4.938356164383562,2.333333333333333,2.333333333333333,1,0.9230769230769232
45.0,No,Travel_Rarely,1268.0,Sales,4.0,2,Life Sciences,3,Female,30,3,2,Sales Executive,1,Divorced,5006,6319,4,Yes,11,3,1,2,9,3,4,5,4,0,3,24.0,2503.0,300360,0.0,7.493554327808471,1.6666666666666667,2.6666666666666665,0,0.5
56.0,No,Travel_Rarely,713.0,Research & Development,8.0,3,Life Sciences,3,Female,67,3,1,Research Scientist,1,Divorced,4257,13939,4,Yes,18,3,3,2,19,3,3,2,2,2,2,10.64179104477612,4257.0,102168,0.6666666666666666,5.142292490118577,2.333333333333333,2.333333333333333,0,0.1
33.0,No,Travel_Rarely,134.0,Research & Development,2.0,3,Life Sciences,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,1,No,14,3,1,1,4,2,4,3,1,0,2,1.488888888888889,2500.0,90000,0.0,5.142292490118577,2.6666666666666665,3.6666666666666665,0,0.6
46.0,No,Travel_Rarely,526.0,Sales,1.0,2,Marketing,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,No,25,4,3,4,24,2,3,24,13,15,7,5.717391304347826,3484.333333333333,3010464,0.6,7.493554327808471,2.0,2.0,1,0.96
38.0,No,Travel_Rarely,1380.0,Research & Development,9.0,2,Life Sciences,3,Female,75,3,1,Laboratory Technician,4,Single,2288,6319,1,No,12,3,3,1,2,3,3,2,2,2,1,18.4,2288.0,54912,0.6666666666666666,4.938356164383562,3.333333333333333,3.333333333333333,1,0.6666666666666666
31.0,No,Travel_Rarely,140.0,Research & Development,12.0,1,Medical,3,Female,95,3,1,Research Scientist,4,Married,3929,6984,8,Yes,23,4,3,2,7,0,3,4,2,0,2,1.4736842105263157,3929.0,188592,0.0,5.142292490118577,3.333333333333333,3.333333333333333,0,0.5
34.0,No,Travel_Rarely,629.0,Research & Development,27.0,2,Medical,4,Female,95,3,1,Research Scientist,2,Single,2311,5711,2,No,15,3,4,1,9,3,3,3,2,1,2,6.621052631578947,2311.0,83196,0.25,5.142292490118577,3.333333333333333,3.0,0,0.3
50.0,No,Travel_Rarely,328.0,Research & Development,1.0,3,Medical,3,Male,86,2,1,Laboratory Technician,3,Married,3690,3425,2,No,15,3,4,2,5,2,2,3,2,0,2,3.813953488372093,3690.0,132840,0.0,4.938356164383562,3.333333333333333,2.6666666666666665,0,0.5
53.0,No,Travel_Rarely,1084.0,Research & Development,13.0,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,No,11,3,3,3,5,3,3,4,2,1,3,19.017543859649123,2225.0,213600,0.2,7.720833333333333,2.6666666666666665,2.6666666666666665,0,0.6666666666666666
33.0,No,Travel_Rarely,931.0,Research & Development,14.0,3,Medical,4,Female,72,3,1,Research Scientist,2,Married,2756,4673,1,No,13,3,4,2,8,5,3,8,7,1,6,12.930555555555555,2756.0,264576,0.1111111111111111,5.142292490118577,3.333333333333333,3.0,1,0.8888888888888888
40.0,No,Travel_Rarely,989.0,Research & Development,4.0,1,Medical,4,Female,46,3,5,Manager,3,Married,19033,6499,1,No,14,3,2,2,21,2,3,20,8,9,9,21.5,3806.6,4567920,0.4285714285714285,14.108571428571429,3.0,3.333333333333333,0,0.9090909090909092
55.0,No,Travel_Rarely,692.0,Research & Development,14.0,4,Medical,3,Male,61,4,5,Research Director,2,Single,18722,13339,8,No,11,3,4,1,36,3,3,24,15,2,15,11.344262295081966,3744.4,5391936,0.08,11.330985915492958,3.0,2.6666666666666665,0,0.6486486486486487
34.0,No,Travel_Frequently,1069.0,Research & Development,2.0,1,Life Sciences,4,Male,45,2,2,Manufacturing Director,3,Married,9547,14074,1,No,17,3,3,1,10,2,2,10,9,1,9,23.75555555555556,4773.5,1145640,0.0909090909090909,7.720833333333333,3.333333333333333,3.0,1,0.9090909090909092
51.0,No,Travel_Rarely,313.0,Research & Development,3.0,3,Medical,4,Female,98,3,4,Healthcare Representative,2,Single,13734,7192,3,No,18,3,3,1,21,6,3,7,7,1,0,3.193877551020408,3433.5,1153656,0.125,8.186363636363636,3.0,3.0,0,0.3181818181818182
52.0,No,Travel_Rarely,699.0,Research & Development,1.0,4,Life Sciences,3,Male,65,2,5,Manager,3,Married,19999,5678,1,No,14,3,1,2,34,5,3,33,18,11,9,10.753846153846156,3999.8,7919604,0.3235294117647059,14.108571428571429,2.333333333333333,3.0,0,0.9428571428571428
27.0,No,Travel_Rarely,894.0,Research & Development,9.0,3,Medical,4,Female,99,3,1,Research Scientist,2,Single,2279,11781,1,No,16,3,4,1,7,2,2,7,7,0,3,9.030303030303031,2279.0,191436,0.0,5.142292490118577,3.333333333333333,2.6666666666666665,1,0.875
43.0,No,Non-Travel,1344.0,Research & Development,7.0,3,Medical,4,Male,37,4,1,Research Scientist,4,Divorced,2089,5228,4,No,14,3,4,4,7,3,4,5,4,2,2,24.0,2089.0,125340,0.3333333333333333,5.142292490118577,4.0,4.0,0,0.625
45.0,No,Non-Travel,1195.0,Research & Development,2.0,2,Medical,1,Male,65,2,4,Manager,4,Married,16792,20462,9,No,23,4,4,2,22,1,3,20,8,11,8,18.384615384615383,4198.0,4030080,0.5238095238095238,14.108571428571429,3.0,2.6666666666666665,0,0.8695652173913043
37.0,No,Travel_Rarely,290.0,Research & Development,21.0,3,Life Sciences,2,Male,65,4,1,Research Scientist,1,Married,3564,22977,1,Yes,12,3,1,2,8,3,2,8,7,1,7,4.461538461538462,3564.0,342144,0.1111111111111111,5.142292490118577,1.3333333333333333,1.6666666666666667,1,0.8888888888888888
35.0,No,Travel_Frequently,138.0,Research & Development,2.0,3,Medical,2,Female,37,3,2,Laboratory Technician,2,Single,4425,15986,5,No,11,3,4,1,10,5,3,6,2,1,2,3.72972972972973,2212.5,318600,0.1428571428571428,4.938356164383562,2.6666666666666665,2.333333333333333,0,0.5454545454545454
42.0,No,Non-Travel,926.0,Research & Development,21.0,2,Medical,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265,16439,2,No,16,3,2,2,11,5,3,5,3,0,2,24.0,2632.5,315900,0.0,7.720833333333333,2.6666666666666665,3.0,0,0.4166666666666667
38.0,No,Travel_Rarely,1261.0,Research & Development,2.0,4,Life Sciences,4,Male,88,3,2,Manufacturing Director,3,Married,6553,7259,9,No,14,3,2,1,14,3,3,1,0,0,0,14.329545454545457,3276.5,78636,0.0,7.720833333333333,3.0,3.333333333333333,0,0.0666666666666666
38.0,No,Travel_Rarely,1084.0,Research & Development,29.0,3,Technical Degree,4,Male,54,3,2,Manufacturing Director,4,Married,6261,4185,3,No,18,3,1,2,9,3,1,7,7,1,7,20.074074074074076,3130.5,525924,0.125,7.720833333333333,3.0,3.0,0,0.7
27.0,No,Travel_Frequently,472.0,Research & Development,1.0,1,Technical Degree,3,Male,60,2,2,Manufacturing Director,1,Married,4298,9679,5,No,19,3,3,2,6,1,3,2,2,2,0,7.866666666666666,2149.0,103152,0.6666666666666666,7.720833333333333,2.333333333333333,2.333333333333333,0,0.2857142857142857
49.0,No,Non-Travel,1002.0,Research & Development,18.0,4,Life Sciences,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804,23793,1,Yes,15,3,1,3,7,0,3,7,7,1,7,10.891304347826088,3402.0,571536,0.125,7.720833333333333,3.0,3.6666666666666665,1,0.875
34.0,No,Travel_Frequently,878.0,Research & Development,10.0,4,Medical,4,Male,43,3,1,Research Scientist,3,Divorced,3815,5972,1,Yes,17,3,4,2,5,4,4,5,3,2,0,20.41860465116279,3815.0,228900,0.3333333333333333,5.142292490118577,3.6666666666666665,3.6666666666666665,1,0.8333333333333334
40.0,No,Travel_Rarely,905.0,Research & Development,19.0,2,Medical,3,Male,99,3,2,Laboratory Technician,4,Married,2741,16523,8,Yes,15,3,3,2,15,2,4,7,2,3,7,9.141414141414142,1370.5,230244,0.375,4.938356164383562,3.333333333333333,3.6666666666666665,0,0.4375
22.0,No,Travel_Rarely,1136.0,Research & Development,5.0,3,Life Sciences,4,Male,60,4,1,Research Scientist,2,Divorced,2328,12392,1,Yes,16,3,1,2,4,2,2,4,2,2,2,18.933333333333334,2328.0,111744,0.4,5.142292490118577,2.333333333333333,2.6666666666666665,1,0.8
36.0,No,Travel_Frequently,635.0,Research & Development,18.0,1,Medical,2,Female,73,3,1,Laboratory Technician,4,Single,2153,7703,1,No,13,3,1,1,8,2,3,8,1,1,7,8.698630136986301,2153.0,206688,0.1111111111111111,4.938356164383562,2.333333333333333,3.0,1,0.8888888888888888
40.0,No,Non-Travel,1151.0,Research & Development,9.0,5,Life Sciences,4,Male,63,2,2,Healthcare Representative,4,Married,4876,14242,9,No,14,3,4,2,5,5,1,3,2,0,2,18.26984126984127,2438.0,175536,0.0,8.186363636363636,4.0,3.0,0,0.5
46.0,No,Travel_Rarely,644.0,Research & Development,1.0,4,Medical,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396,12368,7,No,16,3,3,2,17,3,3,4,2,0,3,6.639175257731959,3132.0,451008,0.0,8.186363636363636,2.6666666666666665,2.6666666666666665,0,0.2222222222222222
30.0,No,Non-Travel,829.0,Research & Development,1.0,1,Life Sciences,3,Male,88,2,3,Manufacturing Director,3,Single,8474,20925,1,No,22,4,3,1,12,2,3,11,8,5,8,9.420454545454543,2824.6666666666665,1118568,0.4166666666666667,7.720833333333333,3.0,3.0,0,0.8461538461538461
27.0,No,Travel_Frequently,1242.0,Sales,20.0,3,Life Sciences,4,Female,90,3,2,Sales Executive,3,Single,9981,12916,1,No,14,3,4,1,7,2,3,7,7,0,7,13.8,4990.5,838404,0.0,7.493554327808471,3.6666666666666665,3.333333333333333,1,0.875
51.0,No,Travel_Rarely,1469.0,Research & Development,8.0,4,Life Sciences,2,Male,81,2,3,Research Director,2,Married,12490,15736,5,No,16,3,4,3,16,5,1,10,9,4,7,18.135802469135804,4163.333333333333,1498800,0.3636363636363636,11.330985915492958,2.6666666666666665,1.6666666666666667,0,0.5882352941176471
41.0,No,Travel_Rarely,896.0,Sales,6.0,3,Life Sciences,4,Female,75,3,3,Manager,4,Single,13591,14674,3,Yes,18,3,3,1,16,3,3,1,0,0,0,11.946666666666667,4530.333333333333,163092,0.0,14.108571428571429,3.6666666666666665,3.6666666666666665,0,0.0588235294117647
45.0,No,Non-Travel,1052.0,Sales,6.0,3,Medical,4,Female,57,2,3,Sales Executive,4,Single,8865,16840,6,No,12,3,4,1,23,2,3,19,7,12,8,18.45614035087719,2955.0,2021220,0.6,7.493554327808471,4.0,3.6666666666666665,0,0.7916666666666666
54.0,No,Travel_Rarely,1147.0,Sales,3.0,3,Marketing,4,Female,52,3,2,Sales Executive,1,Married,5940,17011,2,No,14,3,4,2,16,4,3,6,2,0,5,22.057692307692307,2970.0,427680,0.0,7.493554327808471,3.0,2.6666666666666665,0,0.3529411764705882
36.0,No,Travel_Rarely,1396.0,Research & Development,5.0,2,Life Sciences,4,Male,62,3,2,Laboratory Technician,2,Single,5914,9945,8,No,16,3,4,1,16,3,4,13,11,3,7,22.516129032258064,2957.0,922584,0.2142857142857142,4.938356164383562,3.333333333333333,3.333333333333333,0,0.7647058823529411
33.0,No,Travel_Rarely,147.0,Research & Development,4.0,4,Medical,3,Female,47,2,1,Research Scientist,2,Married,2622,13248,6,No,21,4,4,1,7,3,3,3,2,1,1,3.127659574468085,2622.0,94392,0.25,5.142292490118577,3.0,2.6666666666666665,0,0.375
37.0,No,Travel_Frequently,663.0,Research & Development,11.0,3,Other,2,Male,47,3,3,Research Director,4,Divorced,12185,10056,1,Yes,14,3,3,4,10,1,3,10,8,0,7,14.106382978723405,4061.6666666666665,1462200,0.0,11.330985915492958,3.0,3.0,1,0.9090909090909092
38.0,No,Travel_Rarely,119.0,Sales,3.0,3,Life Sciences,1,Male,76,3,3,Sales Executive,3,Divorced,10609,9647,1,No,12,3,3,3,17,6,2,16,10,5,13,1.5657894736842106,3536.333333333333,2036928,0.2941176470588235,7.493554327808471,2.333333333333333,2.0,0,0.8888888888888888
31.0,No,Non-Travel,979.0,Research & Development,1.0,4,Medical,3,Male,90,1,2,Manufacturing Director,3,Married,4345,4381,1,No,12,3,4,2,6,2,3,5,4,1,4,10.877777777777778,2172.5,260700,0.1666666666666666,7.720833333333333,3.333333333333333,3.0,0,0.7142857142857143
59.0,No,Travel_Rarely,142.0,Research & Development,3.0,3,Life Sciences,3,Male,70,2,1,Research Scientist,4,Married,2177,8456,3,No,17,3,1,2,7,6,3,1,0,0,0,2.0285714285714285,2177.0,26124,0.0,5.142292490118577,2.6666666666666665,3.333333333333333,0,0.125
37.0,No,Travel_Frequently,319.0,Sales,4.0,4,Marketing,1,Male,41,3,1,Sales Representative,4,Divorced,2793,2539,4,No,17,3,3,2,13,2,3,9,8,5,8,7.780487804878049,2793.0,301644,0.5,2.8456375838926173,2.6666666666666665,2.6666666666666665,0,0.6428571428571429
29.0,No,Travel_Frequently,1413.0,Sales,1.0,1,Medical,2,Female,42,3,3,Sales Executive,4,Married,7918,6599,1,No,14,3,4,2,11,5,3,11,10,4,1,24.0,2639.333333333333,1045176,0.3333333333333333,7.493554327808471,3.333333333333333,3.0,1,0.9166666666666666
35.0,No,Travel_Frequently,944.0,Sales,1.0,3,Marketing,3,Female,92,3,3,Sales Executive,3,Single,8789,9096,1,No,14,3,1,1,10,3,4,10,7,0,8,10.26086956521739,2929.6666666666665,1054680,0.0,7.493554327808471,2.333333333333333,3.333333333333333,1,0.9090909090909092
52.0,No,Travel_Rarely,1323.0,Research & Development,2.0,3,Life Sciences,3,Female,89,2,1,Laboratory Technician,4,Single,3212,3300,7,No,15,3,2,1,6,3,2,2,2,2,2,14.865168539325843,3212.0,77088,0.6666666666666666,4.938356164383562,3.0,3.0,0,0.2857142857142857
42.0,No,Travel_Rarely,532.0,Research & Development,4.0,2,Technical Degree,3,Male,58,3,5,Manager,4,Married,19232,4933,1,No,11,3,4,1,22,3,3,22,17,11,15,9.172413793103448,3846.4,5077248,0.4782608695652174,14.108571428571429,3.6666666666666665,3.333333333333333,1,0.9565217391304348
59.0,No,Travel_Rarely,818.0,Human Resources,6.0,2,Medical,2,Male,52,3,1,Human Resources,3,Married,2267,25657,8,No,17,3,4,1,7,2,2,2,2,2,2,15.73076923076923,2267.0,54408,0.6666666666666666,5.3023255813953485,3.0,2.333333333333333,0,0.25
50.0,No,Travel_Rarely,854.0,Sales,1.0,4,Medical,4,Female,68,3,5,Manager,4,Divorced,19517,24118,3,No,11,3,3,2,32,3,2,7,0,0,6,12.558823529411764,3903.4,1639428,0.0,14.108571428571429,3.6666666666666665,3.333333333333333,0,0.2121212121212121
43.0,No,Travel_Rarely,1034.0,Sales,16.0,3,Marketing,4,Female,80,3,4,Manager,4,Married,16064,7744,5,Yes,22,4,3,2,22,3,3,17,13,1,9,12.925,4016.0,3277056,0.0555555555555555,14.108571428571429,3.6666666666666665,3.6666666666666665,0,0.7391304347826086
